iter	Passed	Remaining
3249	6450	3473
3250	6452	3471
3251	6454	3469
3252	6456	3467
3253	6457	3465
3254	6459	3463
3255	6461	3461
3256	6463	3459
3257	6464	3456
3258	6466	3454
3259	6468	3452
3260	6469	3450
3261	6471	3448
3262	6473	3446
3263	6475	3443
3264	6477	3441
3265	6479	3439
3266	6480	3437
3267	6482	3435
3268	6484	3433
3269	6486	3431
3270	6488	3429
3271	6490	3427
3272	6491	3425
3273	6493	3423
3274	6495	3421
3275	6497	3419
3276	6498	3417
3277	6500	3414
3278	6502	3412
3279	6504	3410
3280	6506	3408
3281	6507	3406
3282	6509	3404
3283	6511	3402
3284	6513	3400
3285	6515	3398
3286	6517	3396
3287	6518	3393
3288	6519	3391
3289	6521	3389
3290	6523	3387
3291	6525	3385
3292	6527	3383
3293	6529	3381
3294	6530	3379
3295	6532	3377
3296	6534	3375
3297	6536	3373
3298	6538	3371
3299	6540	3369
3300	6541	3367
3301	6543	3365
3302	6545	3363
3303	6547	3361
3304	6550	3359
3305	6551	3357
3306	6553	3355
3307	6555	3353
3308	6557	3351
3309	6559	3349
3310	6561	3347
3311	6563	3345
3312	6565	3343
3313	6567	3340
3314	6568	3338
3315	6570	3336
3316	6572	3334
3317	6574	3332
3318	6576	3330
3319	6578	3328
3320	6580	3326
3321	6581	3324
3322	6583	3322
3323	6585	3320
3324	6587	3318
3325	6589	3316
3326	6591	3314
3327	6593	3312
3328	6595	3310
3329	6596	3308
3330	6598	3306
3331	6600	3304
3332	6602	3302
3333	6603	3299
3334	6605	3297
3335	6607	3295
3336	6609	3293
3337	6611	3291
3338	6613	3289
3339	6615	3287
3340	6617	3285
3341	6619	3283
3342	6620	3281
3343	6623	3279
3344	6624	3277
3345	6626	3275
3346	6628	3273
3347	6630	3271
3348	6632	3269
3349	6635	3268
3350	6636	3265
3351	6638	3263
3352	6640	3261
3353	6642	3259
3354	6644	3257
3355	6646	3255
3356	6647	3253
3357	6649	3251
3358	6651	3249
3359	6653	3247
3360	6655	3245
3361	6657	3243
3362	6658	3241
3363	6660	3239
3364	6662	3237
3365	6664	3235
3366	6666	3233
3367	6667	3231
3368	6669	3228
3369	6671	3226
3370	6673	3224
3371	6675	3222
3372	6676	3220
3373	6678	3218
3374	6682	3217
3375	6684	3215
3376	6686	3213
3377	6687	3211
3378	6689	3209
3379	6691	3207
3380	6693	3205
3381	6695	3203
3382	6697	3201
3383	6698	3199
3384	6700	3197
3385	6702	3194
3386	6704	3192
3387	6706	3190
3388	6708	3188
3389	6710	3186
3390	6712	3184
3391	6713	3182
3392	6715	3180
3393	6717	3178
3394	6719	3176
3395	6721	3174
3396	6722	3172
3397	6724	3170
3398	6726	3168
3399	6728	3166
3400	6730	3164
3401	6731	3162
3402	6733	3160
3403	6735	3158
3404	6737	3156
3405	6740	3154
3406	6742	3152
3407	6744	3150
3408	6746	3148
3409	6748	3146
3410	6750	3144
3411	6751	3142
3412	6753	3140
3413	6755	3138
3414	6757	3136
3415	6759	3134
3416	6761	3132
3417	6763	3130
3418	6765	3128
3419	6767	3126
3420	6769	3124
3421	6772	3122
3422	6774	3120
3423	6776	3119
3424	6778	3116
3425	6779	3114
3426	6781	3112
3427	6783	3110
3428	6785	3108
3429	6787	3106
3430	6789	3104
3431	6791	3102
3432	6792	3100
3433	6795	3098
3434	6797	3096
3435	6799	3094
3436	6800	3092
3437	6802	3090
3438	6804	3088
3439	6806	3086
3440	6808	3084
3441	6810	3082
3442	6812	3080
3443	6813	3078
3444	6816	3076
3445	6817	3074
3446	6819	3072
3447	6821	3070
3448	6823	3068
3449	6825	3066
3450	6827	3064
3451	6828	3062
3452	6830	3060
3453	6832	3058
3454	6834	3056
3455	6836	3054
3456	6838	3052
3457	6840	3050
3458	6842	3048
3459	6844	3046
3460	6846	3044
3461	6848	3042
3462	6849	3040
3463	6851	3038
3464	6852	3035
3465	6854	3033
3466	6856	3031
3467	6858	3029
3468	6860	3027
3469	6862	3025
3470	6864	3023
3471	6865	3021
3472	6867	3019
3473	6869	3017
3474	6871	3015
3475	6873	3013
3476	6875	3011
3477	6877	3009
3478	6879	3007
3479	6881	3005
3480	6883	3003
3481	6884	3001
3482	6886	2999
3483	6888	2997
3484	6890	2995
3485	6892	2993
3486	6894	2991
3487	6896	2989
3488	6898	2987
3489	6900	2985
3490	6902	2983
3491	6904	2981
3492	6905	2979
3493	6908	2977
3494	6910	2975
3495	6912	2973
3496	6913	2971
3497	6915	2969
3498	6917	2967
3499	6919	2965
3500	6921	2963
3501	6923	2961
3502	6925	2959
3503	6926	2957
3504	6928	2955
3505	6930	2953
3506	6932	2951
3507	6934	2949
3508	6936	2947
3509	6938	2945
3510	6940	2943
3511	6941	2941
3512	6943	2939
3513	6945	2937
3514	6947	2935
3515	6949	2933
3516	6951	2931
3517	6953	2929
3518	6954	2927
3519	6956	2925
3520	6958	2923
3521	6960	2921
3522	6963	2919
3523	6965	2917
3524	6966	2915
3525	6969	2913
3526	6970	2911
3527	6972	2909
3528	6974	2907
3529	6976	2905
3530	6978	2903
3531	6980	2901
3532	6982	2899
3533	6984	2897
3534	6986	2895
3535	6988	2893
3536	6989	2891
3537	6991	2889
3538	6993	2887
3539	6995	2885
3540	6997	2883
3541	6999	2881
3542	7001	2879
3543	7003	2877
3544	7004	2875
3545	7006	2873
3546	7008	2871
3547	7010	2868
3548	7012	2866
3549	7013	2864
3550	7015	2862
3551	7017	2860
3552	7019	2858
3553	7021	2856
3554	7023	2854
3555	7025	2852
3556	7026	2850
3557	7028	2848
3558	7030	2846
3559	7031	2844
3560	7033	2842
3561	7035	2840
3562	7037	2838
3563	7039	2836
3564	7041	2834
3565	7042	2832
3566	7044	2830
3567	7047	2828
3568	7049	2826
3569	7051	2824
3570	7052	2822
3571	7054	2820
3572	7056	2818
3573	7058	2816
3574	7060	2814
3575	7062	2812
3576	7064	2810
3577	7066	2808
3578	7067	2806
3579	7069	2804
3580	7071	2802
3581	7072	2799
3582	7074	2797
3583	7076	2795
3584	7078	2793
3585	7079	2791
3586	7081	2789
3587	7083	2787
3588	7085	2785
3589	7086	2783
3590	7088	2781
3591	7089	2779
3592	7091	2777
3593	7093	2775
3594	7095	2773
3595	7097	2771
3596	7099	2769
3597	7101	2767
3598	7103	2765
3599	7105	2763
3600	7106	2761
3601	7108	2759
3602	7110	2757
3603	7112	2755
3604	7114	2753
3605	7116	2750
3606	7118	2748
3607	7119	2746
3608	7121	2744
3609	7124	2743
3610	7126	2741
3611	7128	2739
3612	7130	2737
3613	7132	2735
3614	7134	2733
3615	7135	2731
3616	7137	2729
3617	7139	2727
3618	7142	2725
3619	7144	2723
3620	7146	2721
3621	7147	2719
3622	7149	2717
3623	7151	2715
3624	7153	2713
3625	7155	2711
3626	7157	2709
3627	7158	2707
3628	7160	2705
3629	7162	2703
3630	7164	2701
3631	7166	2699
3632	7168	2697
3633	7170	2695
3634	7172	2693
3635	7173	2691
3636	7175	2689
3637	7177	2687
3638	7179	2685
3639	7181	2683
3640	7183	2681
3641	7185	2679
3642	7187	2677
3643	7189	2675
3644	7191	2673
3645	7192	2671
3646	7194	2669
3647	7196	2667
3648	7198	2665
3649	7200	2663
3650	7202	2661
3651	7204	2659
3652	7205	2657
3653	7207	2655
3654	7209	2653
3655	7211	2651
3656	7213	2649
3657	7215	2647
3658	7217	2645
3659	7219	2643
3660	7220	2641
3661	7222	2639
3662	7224	2636
3663	7226	2634
3664	7228	2632
3665	7230	2630
3666	7232	2628
3667	7233	2626
3668	7235	2624
3669	7237	2622
3670	7239	2620
3671	7241	2618
3672	7243	2616
3673	7244	2614
3674	7245	2612
3675	7247	2610
3676	7249	2608
3677	7251	2606
3678	7253	2604
3679	7255	2602
3680	7257	2600
3681	7258	2598
3682	7260	2596
3683	7261	2594
3684	7263	2592
3685	7265	2590
3686	7267	2588
3687	7269	2586
3688	7271	2583
3689	7272	2581
3690	7274	2579
3691	7276	2578
3692	7278	2575
3693	7280	2573
3694	7281	2571
3695	7283	2569
3696	7285	2567
3697	7287	2565
3698	7289	2563
3699	7291	2561
3700	7292	2559
3701	7294	2557
3702	7296	2555
3703	7298	2553
3704	7300	2551
3705	7302	2549
3706	7304	2547
3707	7305	2545
3708	7307	2543
3709	7309	2541
3710	7311	2539
3711	7312	2537
3712	7315	2535
3713	7316	2533
3714	7318	2531
3715	7320	2529
3716	7322	2527
3717	7325	2525
3718	7327	2523
3719	7329	2521
3720	7331	2519
3721	7332	2517
3722	7334	2515
3723	7336	2513
3724	7338	2511
3725	7340	2509
3726	7342	2507
3727	7344	2505
3728	7346	2503
3729	7348	2501
3730	7349	2499
3731	7351	2497
3732	7353	2495
3733	7355	2493
3734	7357	2492
3735	7359	2490
3736	7361	2487
3737	7363	2486
3738	7365	2484
3739	7367	2482
3740	7369	2480
3741	7371	2478
3742	7373	2476
3743	7375	2474
3744	7376	2472
3745	7378	2470
3746	7380	2468
3747	7382	2466
3748	7384	2464
3749	7386	2462
3750	7388	2460
3751	7390	2458
3752	7392	2456
3753	7394	2454
3754	7395	2452
3755	7397	2450
3756	7399	2448
3757	7401	2446
3758	7403	2444
3759	7404	2442
3760	7406	2439
3761	7408	2437
3762	7410	2435
3763	7412	2433
3764	7413	2431
3765	7415	2429
3766	7417	2427
3767	7419	2425
3768	7421	2423
3769	7422	2421
3770	7424	2419
3771	7426	2417
3772	7427	2415
3773	7429	2413
3774	7431	2411
3775	7433	2409
3776	7435	2407
3777	7436	2405
3778	7438	2403
3779	7440	2401
3780	7442	2399
3781	7444	2397
3782	7446	2395
3783	7447	2393
3784	7449	2391
3785	7451	2389
3786	7453	2387
3787	7455	2385
3788	7456	2383
3789	7458	2381
3790	7460	2379
3791	7462	2377
3792	7464	2375
3793	7466	2373
3794	7468	2371
3795	7470	2369
3796	7471	2367
3797	7473	2365
3798	7475	2363
3799	7477	2361
3800	7479	2359
3801	7481	2357
3802	7483	2355
3803	7484	2353
3804	7486	2351
3805	7488	2349
3806	7489	2347
3807	7491	2345
3808	7494	2343
3809	7496	2341
3810	7498	2339
3811	7500	2337
3812	7502	2335
3813	7504	2333
3814	7505	2331
3815	7508	2329
3816	7510	2327
3817	7512	2325
3818	7514	2323
3819	7516	2321
3820	7518	2319
3821	7520	2318
3822	7522	2316
3823	7524	2314
3824	7526	2312
3825	7528	2310
3826	7530	2308
3827	7532	2306
3828	7534	2304
3829	7536	2302
3830	7537	2300
3831	7539	2298
3832	7541	2296
3833	7543	2294
3834	7544	2292
3835	7547	2290
3836	7549	2288
3837	7550	2286
3838	7552	2284
3839	7554	2282
3840	7556	2280
3841	7558	2278
3842	7560	2276
3843	7562	2274
3844	7565	2272
3845	7566	2270
3846	7568	2268
3847	7570	2266
3848	7572	2264
3849	7574	2262
3850	7576	2260
3851	7578	2258
3852	7579	2256
3853	7581	2254
3854	7583	2252
3855	7585	2250
3856	7587	2248
3857	7589	2246
3858	7591	2244
3859	7592	2242
3860	7595	2240
3861	7596	2238
3862	7599	2236
3863	7601	2234
3864	7603	2232
3865	7605	2230
3866	7607	2228
3867	7609	2226
3868	7611	2224
3869	7613	2222
3870	7614	2220
3871	7616	2218
3872	7618	2216
3873	7620	2214
3874	7622	2213
3875	7624	2211
3876	7626	2209
3877	7628	2207
3878	7629	2205
3879	7631	2203
3880	7633	2201
3881	7635	2199
3882	7636	2196
3883	7638	2194
3884	7640	2192
3885	7642	2190
3886	7644	2188
3887	7645	2186
3888	7647	2184
3889	7649	2182
3890	7651	2180
3891	7653	2178
3892	7655	2176
3893	7657	2174
3894	7658	2172
3895	7661	2170
3896	7663	2168
3897	7664	2166
3898	7666	2164
3899	7668	2162
3900	7670	2161
3901	7672	2159
3902	7674	2157
3903	7676	2155
3904	7678	2152
3905	7680	2151
3906	7681	2149
3907	7683	2147
3908	7685	2145
3909	7687	2143
3910	7689	2141
3911	7691	2139
3912	7693	2137
3913	7695	2135
3914	7697	2133
3915	7699	2131
3916	7701	2129
3917	7702	2127
3918	7704	2125
3919	7706	2123
3920	7708	2121
3921	7710	2119
3922	7712	2117
3923	7714	2115
3924	7715	2113
3925	7717	2111
3926	7719	2109
3927	7721	2107
3928	7723	2105
3929	7725	2103
3930	7727	2101
3931	7729	2099
3932	7731	2097
3933	7732	2095
3934	7734	2093
3935	7737	2091
3936	7740	2089
3937	7741	2087
3938	7743	2085
3939	7745	2083
3940	7747	2081
3941	7749	2079
3942	7751	2077
3943	7753	2075
3944	7755	2074
3945	7757	2072
3946	7759	2070
3947	7761	2068
3948	7763	2066
3949	7765	2064
3950	7767	2062
3951	7769	2060
3952	7770	2058
3953	7772	2056
3954	7774	2054
3955	7776	2052
3956	7778	2050
3957	7779	2048
3958	7781	2046
3959	7783	2044
3960	7785	2042
3961	7787	2040
3962	7789	2038
3963	7790	2036
3964	7792	2034
3965	7794	2032
3966	7796	2030
3967	7798	2028
3968	7800	2026
3969	7802	2024
3970	7803	2022
3971	7804	2019
3972	7806	2017
3973	7808	2015
3974	7810	2013
3975	7811	2011
3976	7814	2010
3977	7815	2008
3978	7817	2006
3979	7819	2004
3980	7821	2001
3981	7823	2000
3982	7825	1998
3983	7826	1996
3984	7828	1994
3985	7829	1991
3986	7831	1989
3987	7833	1987
3988	7835	1985
3989	7837	1983
3990	7839	1981
3991	7840	1979
3992	7843	1977
3993	7844	1975
3994	7846	1973
3995	7848	1971
3996	7850	1969
3997	7852	1968
3998	7854	1966
3999	7856	1964
4000	7858	1962
4001	7859	1960
4002	7862	1958
4003	7864	1956
4004	7866	1954
4005	7868	1952
4006	7869	1950
4007	7873	1948
4008	7875	1946
4009	7877	1944
4010	7879	1942
4011	7881	1940
4012	7883	1938
4013	7885	1936
4014	7887	1935
4015	7889	1933
4016	7891	1931
4017	7893	1929
4018	7895	1927
4019	7897	1925
4020	7899	1923
4021	7901	1921
4022	7902	1919
4023	7904	1917
4024	7906	1915
4025	7908	1913
4026	7910	1911
4027	7911	1909
4028	7913	1907
4029	7915	1905
4030	7917	1903
4031	7919	1901
4032	7920	1899
4033	7922	1897
4034	7924	1895
4035	7926	1893
4036	7928	1891
4037	7929	1889
4038	7931	1887
4039	7933	1885
4040	7935	1883
4041	7936	1881
4042	7939	1879
4043	7941	1877
4044	7942	1875
4045	7944	1873
4046	7946	1871
4047	7948	1869
4048	7949	1867
4049	7951	1865
4050	7953	1863
4051	7955	1861
4052	7956	1859
4053	7958	1857
4054	7960	1855
4055	7962	1853
4056	7964	1851
4057	7965	1849
4058	7967	1847
4059	7969	1845
4060	7971	1843
4061	7973	1841
4062	7975	1839
4063	7977	1837
4064	7979	1835
4065	7980	1833
4066	7982	1831
4067	7984	1829
4068	7986	1827
4069	7988	1825
4070	7989	1823
4071	7991	1821
4072	7993	1819
4073	7995	1817
4074	7997	1815
4075	7999	1813
4076	8001	1811
4077	8002	1809
4078	8003	1807
4079	8005	1805
4080	8007	1803
4081	8009	1801
4082	8011	1799
4083	8013	1797
4084	8014	1795
4085	8016	1793
4086	8018	1791
4087	8020	1789
4088	8022	1787
4089	8024	1785
4090	8025	1783
4091	8027	1781
4092	8029	1779
4093	8031	1777
4094	8033	1775
4095	8035	1773
4096	8037	1771
4097	8039	1769
4098	8041	1767
4099	8042	1765
4100	8044	1763
4101	8046	1761
4102	8048	1759
4103	8050	1757
4104	8052	1755
4105	8054	1753
4106	8056	1751
4107	8057	1749
4108	8059	1747
4109	8061	1745
4110	8062	1743
4111	8064	1741
4112	8066	1739
4113	8068	1737
4114	8070	1735
4115	8072	1733
4116	8074	1731
4117	8076	1729
4118	8078	1727
4119	8080	1725
4120	8081	1723
4121	8083	1721
4122	8085	1719
4123	8087	1717
4124	8089	1716
4125	8091	1714
4126	8093	1712
4127	8095	1710
4128	8098	1708
4129	8100	1706
4130	8103	1704
4131	8104	1702
4132	8106	1700
4133	8108	1698
4134	8110	1696
4135	8112	1694
4136	8113	1692
4137	8115	1690
4138	8116	1688
4139	8118	1686
4140	8120	1684
4141	8122	1682
4142	8124	1680
4143	8126	1678
4144	8128	1676
4145	8130	1674
4146	8132	1672
4147	8134	1670
4148	8135	1668
4149	8137	1666
4150	8139	1664
4151	8141	1662
4152	8143	1660
4153	8145	1658
4154	8147	1656
4155	8149	1654
4156	8151	1653
4157	8153	1651
4158	8154	1649
4159	8156	1647
4160	8158	1645
4161	8160	1643
4162	8162	1641
4163	8164	1639
4164	8165	1637
4165	8167	1635
4166	8169	1633
4167	8171	1631
4168	8173	1629
4169	8175	1627
4170	8177	1625
4171	8179	1623
4172	8181	1621
4173	8182	1619
4174	8184	1617
4175	8186	1615
4176	8187	1613
4177	8189	1611
4178	8191	1609
4179	8193	1607
4180	8195	1605
4181	8197	1603
4182	8199	1601
4183	8200	1599
4184	8202	1597
4185	8204	1595
4186	8206	1593
4187	8208	1591
4188	8210	1589
4189	8212	1587
4190	8213	1585
4191	8215	1583
4192	8216	1581
4193	8218	1579
4194	8220	1577
4195	8222	1575
4196	8224	1573
4197	8226	1571
4198	8228	1569
4199	8230	1567
4200	8231	1565
4201	8233	1563
4202	8235	1561
4203	8237	1559
4204	8239	1557
4205	8242	1555
4206	8244	1553
4207	8246	1552
4208	8248	1550
4209	8249	1548
4210	8251	1546
4211	8253	1544
4212	8255	1542
4213	8257	1540
4214	8259	1538
4215	8261	1536
4216	8263	1534
4217	8265	1532
4218	8267	1530
4219	8269	1528
4220	8271	1526
4221	8273	1524
4222	8275	1522
4223	8277	1520
4224	8279	1518
4225	8280	1516
4226	8282	1514
4227	8284	1512
4228	8286	1510
4229	8289	1508
4230	8290	1506
4231	8292	1504
4232	8294	1502
4233	8296	1500
4234	8298	1498
4235	8300	1497
4236	8301	1495
4237	8304	1493
4238	8305	1491
4239	8307	1489
4240	8309	1487
4241	8311	1485
4242	8313	1483
4243	8314	1481
4244	8316	1479
4245	8318	1477
4246	8320	1475
4247	8322	1473
4248	8324	1471
4249	8325	1469
4250	8327	1467
4251	8329	1465
4252	8331	1463
4253	8333	1461
4254	8334	1459
4255	8336	1457
4256	8338	1455
4257	8340	1453
4258	8342	1451
4259	8344	1449
4260	8345	1447
4261	8347	1445
4262	8349	1443
4263	8351	1441
4264	8353	1439
4265	8355	1437
4266	8357	1435
4267	8358	1433
4268	8360	1431
4269	8362	1429
4270	8363	1427
4271	8365	1425
4272	8367	1423
4273	8369	1421
4274	8371	1419
4275	8373	1417
4276	8374	1415
4277	8376	1413
4278	8378	1411
4279	8380	1409
4280	8382	1407
4281	8384	1405
4282	8385	1403
4283	8387	1401
4284	8389	1399
4285	8391	1397
4286	8393	1395
4287	8395	1393
4288	8396	1391
4289	8398	1389
4290	8400	1387
4291	8402	1386
4292	8404	1384
4293	8406	1382
4294	8407	1380
4295	8409	1378
4296	8411	1376
4297	8413	1374
4298	8415	1372
4299	8416	1370
4300	8418	1368
4301	8420	1366
4302	8422	1364
4303	8424	1362
4304	8427	1360
4305	8429	1358
4306	8431	1356
4307	8433	1354
4308	8434	1352
4309	8436	1350
4310	8438	1348
4311	8439	1346
4312	8441	1344
4313	8443	1342
4314	8445	1340
4315	8447	1338
4316	8449	1336
4317	8451	1334
4318	8452	1332
4319	8454	1330
4320	8456	1328
4321	8458	1326
4322	8460	1324
4323	8462	1322
4324	8464	1320
4325	8466	1319
4326	8468	1317
4327	8470	1315
4328	8472	1313
4329	8473	1311
4330	8475	1309
4331	8477	1307
4332	8479	1305
4333	8481	1303
4334	8483	1301
4335	8485	1299
4336	8487	1297
4337	8489	1295
4338	8490	1293
4339	8492	1291
4340	8494	1289
4341	8496	1287
4342	8498	1285
4343	8500	1283
4344	8502	1281
4345	8504	1279
4346	8506	1277
4347	8508	1275
4348	8510	1273
4349	8512	1271
4350	8513	1269
4351	8515	1267
4352	8517	1266
4353	8519	1264
4354	8521	1262
4355	8523	1260
4356	8525	1258
4357	8527	1256
4358	8528	1254
4359	8530	1252
4360	8532	1250
4361	8534	1248
4362	8536	1246
4363	8538	1244
4364	8540	1242
4365	8541	1240
4366	8543	1238
4367	8545	1236
4368	8547	1234
4369	8549	1232
4370	8550	1230
4371	8552	1228
4372	8554	1226
4373	8556	1224
4374	8558	1222
4375	8560	1220
4376	8562	1218
4377	8564	1216
4378	8567	1214
4379	8569	1212
4380	8570	1210
4381	8572	1209
4382	8574	1207
4383	8576	1205
4384	8579	1203
4385	8581	1201
4386	8583	1199
4387	8585	1197
4388	8587	1195
4389	8589	1193
4390	8590	1191
4391	8592	1189
4392	8594	1187
4393	8596	1185
4394	8598	1183
4395	8600	1181
4396	8601	1179
4397	8603	1177
4398	8605	1175
4399	8607	1173
4400	8609	1171
4401	8610	1169
4402	8612	1167
4403	8614	1165
4404	8615	1163
4405	8617	1161
4406	8619	1159
4407	8620	1157
4408	8622	1155
4409	8624	1153
4410	8643	1154
4411	8645	1152
4412	8647	1150
4413	8648	1148
4414	8650	1146
4415	8652	1144
4416	8655	1142
4417	8657	1140
4418	8659	1138
4419	8661	1136
4420	8663	1134
4421	8664	1132
4422	8666	1130
4423	8668	1128
4424	8670	1126
4425	8672	1124
4426	8674	1122
4427	8676	1120
4428	8678	1118
4429	8680	1116
4430	8682	1114
4431	8684	1112
4432	8686	1110
4433	8687	1109
4434	8689	1107
4435	8691	1105
4436	8693	1103
4437	8695	1101
4438	8697	1099
4439	8699	1097
4440	8701	1095
4441	8702	1093
4442	8704	1091
4443	8706	1089
4444	8709	1087
4445	8711	1085
4446	8712	1083
4447	8714	1081
4448	8716	1079
4449	8718	1077
4450	8720	1075
4451	8721	1073
4452	8723	1071
4453	8724	1069
4454	8726	1067
4455	8728	1065
4456	8730	1063
4457	8732	1061
4458	8734	1059
4459	8736	1057
4460	8738	1055
4461	8740	1053
4462	8741	1051
4463	8743	1049
4464	8745	1047
4465	8747	1045
4466	8749	1043
4467	8751	1042
4468	8753	1040
4469	8754	1038
4470	8757	1036
4471	8758	1034
4472	8760	1032
4473	8762	1030
4474	8764	1028
4475	8766	1026
4476	8768	1024
4477	8770	1022
4478	8771	1020
4479	8773	1018
4480	8775	1016
4481	8778	1014
4482	8780	1012
4483	8781	1010
4484	8783	1008
4485	8785	1006
4486	8787	1004
4487	8789	1002
4488	8791	1000
4489	8793	998
4490	8795	996
4491	8796	994
4492	8798	992
4493	8800	990
4494	8802	988
4495	8804	986
4496	8805	984
4497	8807	982
4498	8809	980
4499	8811	979
4500	8812	977
4501	8814	975
4502	8816	973
4503	8818	971
4504	8820	969
4505	8822	967
4506	8824	965
4507	8826	963
4508	8827	961
4509	8829	959
4510	8830	957
4511	8832	955
4512	8834	953
4513	8836	951
4514	8838	949
4515	8840	947
4516	8843	945
4517	8845	943
4518	8846	941
4519	8848	939
4520	8850	937
4521	8852	935
4522	8854	933
4523	8856	931
4524	8857	929
4525	8859	927
4526	8861	925
4527	8863	923
4528	8865	921
4529	8867	920
4530	8869	918
4531	8871	916
4532	8872	914
4533	8874	912
4534	8875	910
4535	8877	908
4536	8879	906
4537	8881	904
4538	8883	902
4539	8885	900
4540	8887	898
4541	8888	896
4542	8890	894
4543	8892	892
4544	8894	890
4545	8896	888
4546	8898	886
4547	8900	884
4548	8902	882
4549	8904	880
4550	8906	878
4551	8907	876
4552	8909	874
4553	8911	872
4554	8913	870
4555	8915	868
4556	8917	866
4557	8918	864
4558	8920	862
4559	8922	860
4560	8924	858
4561	8926	857
4562	8928	855
4563	8930	853
4564	8932	851
4565	8933	849
4566	8935	847
4567	8937	845
4568	8939	843
4569	8941	841
4570	8943	839
4571	8944	837
4572	8946	835
4573	8949	833
4574	8950	831
4575	8952	829
4576	8954	827
4577	8956	825
4578	8957	823
4579	8959	821
4580	8961	819
4581	8963	817
4582	8964	815
4583	8966	813
4584	8968	811
4585	8970	809
4586	8972	807
4587	8974	805
4588	8977	804
4589	8979	802
4590	8981	800
4591	8983	798
4592	8985	796
4593	8987	794
4594	8989	792
4595	8991	790
4596	8993	788
4597	8996	786
4598	8997	784
4599	8999	782
4600	9001	780
4601	9003	778
4602	9005	776
4603	9007	774
4604	9009	772
4605	9011	770
4606	9013	768
4607	9015	766
4608	9017	764
4609	9019	763
4610	9021	761
4611	9023	759
4612	9025	757
4613	9027	755
4614	9029	753
4615	9031	751
4616	9033	749
4617	9035	747
4618	9037	745
4619	9039	743
4620	9041	741
4621	9043	739
4622	9045	737
4623	9046	735
4624	9048	733
4625	9050	731
4626	9052	729
4627	9054	727
4628	9056	725
4629	9057	723
4630	9059	721
4631	9061	719
4632	9063	717
4633	9065	715
4634	9067	714
4635	9069	712
4636	9071	710
4637	9073	708
4638	9075	706
4639	9076	704
4640	9078	702
4641	9080	700
4642	9082	698
4643	9084	696
4644	9086	694
4645	9087	692
4646	9088	690
4647	9090	688
4648	9093	686
4649	9095	684
4650	9097	682
4651	9099	680
4652	9100	678
4653	9102	676
4654	9103	674
4655	9105	672
4656	9107	670
4657	9108	668
4658	9111	666
4659	9112	664
4660	9115	662
4661	9116	660
4662	9118	659
4663	9120	657
4664	9122	655
4665	9124	653
4666	9126	651
4667	9128	649
4668	9130	647
4669	9132	645
4670	9134	643
4671	9135	641
4672	9137	639
4673	9139	637
4674	9141	635
4675	9143	633
4676	9145	631
4677	9147	629
4678	9149	627
4679	9151	625
4680	9153	623
4681	9155	621
4682	9156	619
4683	9159	617
4684	9160	615
4685	9162	613
4686	9164	612
4687	9166	610
4688	9167	608
4689	9169	606
4690	9171	604
4691	9172	602
4692	9174	600
4693	9176	598
4694	9178	596
4695	9180	594
4696	9182	592
4697	9184	590
4698	9185	588
4699	9187	586
4700	9189	584
4701	9191	582
4702	9193	580
4703	9194	578
4704	9196	576
4705	9198	574
4706	9200	572
4707	9202	570
4708	9204	568
4709	9206	566
4710	9207	564
4711	9209	562
4712	9211	560
4713	9213	558
4714	9215	557
4715	9217	555
4716	9218	553
4717	9220	551
4718	9222	549
4719	9223	547
4720	9224	545
4721	9226	543
4722	9228	541
4723	9230	539
4724	9232	537
4725	9233	535
4726	9236	533
4727	9237	531
4728	9239	529
4729	9241	527
4730	9243	525
4731	9245	523
4732	9246	521
4733	9248	519
4734	9250	517
4735	9252	515
4736	9254	513
4737	9256	511
4738	9258	509
4739	9260	507
4740	9262	505
4741	9264	504
4742	9265	502
4743	9267	500
4744	9269	498
4745	9271	496
4746	9273	494
4747	9275	492
4748	9277	490
4749	9278	488
4750	9279	486
4751	9281	484
4752	9283	482
4753	9285	480
4754	9287	478
4755	9289	476
4756	9290	474
4757	9292	472
4758	9309	471
4759	9312	469
4760	9316	467
4761	9320	465
4762	9324	463
4763	9334	462
4764	9338	460
4765	9341	458
4766	9345	456
4767	9348	454
4768	9352	452
4769	9355	451
4770	9358	449
4771	9362	447
4772	9365	445
4773	9369	443
4774	9372	441
4775	9374	439
4776	9376	437
4777	9378	435
4778	9380	433
4779	9396	432
4780	9399	430
4781	9401	428
4782	9403	426
4783	9405	424
4784	9407	422
4785	9411	420
4786	9413	418
4787	9415	416
4788	9417	414
4789	9419	412
4790	9421	410
4791	9423	409
4792	9425	407
4793	9426	405
4794	9428	403
4795	9430	401
4796	9432	399
4797	9434	397
4798	9436	395
4799	9438	393
4800	9440	391
4801	9442	389
4802	9443	387
4803	9445	385
4804	9447	383
4805	9449	381
4806	9451	379
4807	9453	377
4808	9455	375
4809	9457	373
4810	9459	371
4811	9460	369
4812	9462	367
4813	9464	365
4814	9466	363
4815	9468	361
4816	9470	359
4817	9472	357
4818	9473	355
4819	9475	353
4820	9477	351
4821	9479	349
4822	9481	347
4823	9483	345
4824	9484	343
4825	9486	342
4826	9487	340
4827	9489	338
4828	9491	336
4829	9493	334
4830	9494	332
4831	9497	330
4832	9499	328
4833	9500	326
4834	9502	324
4835	9504	322
4836	9506	320
4837	9508	318
4838	9510	316
4839	9512	314
4840	9514	312
4841	9516	310
