iter	RMSE
3218	1078.684983
3219	1078.674787
3220	1078.667633
3221	1078.655599
3222	1078.64346
3223	1078.628357
3224	1078.617143
3225	1078.598556
3226	1078.587717
3227	1078.570337
3228	1078.562325
3229	1078.55257
3230	1078.542616
3231	1078.532774
3232	1078.519303
3233	1078.502255
3234	1078.488421
3235	1078.482403
3236	1078.475639
3237	1078.468707
3238	1078.457574
3239	1078.435078
3240	1078.429747
3241	1078.420385
3242	1078.41277
3243	1078.396812
3244	1078.38157
3245	1078.368647
3246	1078.352814
3247	1078.349614
3248	1078.334659
3249	1078.321431
3250	1078.309962
3251	1078.301373
3252	1078.289383
3253	1078.27997
3254	1078.265236
3255	1078.258875
3256	1078.24695
3257	1078.242056
3258	1078.236797
3259	1078.221731
3260	1078.208719
3261	1078.194972
3262	1078.179484
3263	1078.169807
3264	1078.154451
3265	1078.144136
3266	1078.134272
3267	1078.124593
3268	1078.110953
3269	1078.100656
3270	1078.089357
3271	1078.076203
3272	1078.069367
3273	1078.058845
3274	1078.052457
3275	1078.039563
3276	1078.033519
3277	1078.02596
3278	1078.008991
3279	1077.991283
3280	1077.980523
3281	1077.974791
3282	1077.960916
3283	1077.948431
3284	1077.928927
3285	1077.911714
3286	1077.895752
3287	1077.890991
3288	1077.880306
3289	1077.86576
3290	1077.855461
3291	1077.844676
3292	1077.833358
3293	1077.820028
3294	1077.807554
3295	1077.791923
3296	1077.78452
3297	1077.773833
3298	1077.763643
3299	1077.75008
3300	1077.741856
3301	1077.732121
3302	1077.720393
3303	1077.707249
3304	1077.697294
3305	1077.68248
3306	1077.669813
3307	1077.652844
3308	1077.644607
3309	1077.631362
3310	1077.613552
3311	1077.605765
3312	1077.599109
3313	1077.585861
3314	1077.571788
3315	1077.559731
3316	1077.543524
3317	1077.529148
3318	1077.518737
3319	1077.508508
3320	1077.500057
3321	1077.490549
3322	1077.477147
3323	1077.468166
3324	1077.455532
3325	1077.443222
3326	1077.431978
3327	1077.424674
3328	1077.413756
3329	1077.401848
3330	1077.388081
3331	1077.374427
3332	1077.361858
3333	1077.357623
3334	1077.350695
3335	1077.334767
3336	1077.316789
3337	1077.304051
3338	1077.295758
3339	1077.284392
3340	1077.270775
3341	1077.265078
3342	1077.252689
3343	1077.239143
3344	1077.223661
3345	1077.212659
3346	1077.204875
3347	1077.195425
3348	1077.185231
3349	1077.179012
3350	1077.163059
3351	1077.155581
3352	1077.144958
3353	1077.132869
3354	1077.115644
3355	1077.100198
3356	1077.081358
3357	1077.075352
3358	1077.066115
3359	1077.058385
3360	1077.044943
3361	1077.025966
3362	1077.013323
3363	1077.004502
3364	1076.990708
3365	1076.97473
3366	1076.962623
3367	1076.955412
3368	1076.947969
3369	1076.936284
3370	1076.926649
3371	1076.915674
3372	1076.909511
3373	1076.900153
3374	1076.889292
3375	1076.878261
3376	1076.865942
3377	1076.86172
3378	1076.856958
3379	1076.849886
3380	1076.837845
3381	1076.826382
3382	1076.813125
3383	1076.808051
3384	1076.797908
3385	1076.783129
3386	1076.771623
3387	1076.761446
3388	1076.751819
3389	1076.74644
3390	1076.733669
3391	1076.72503
3392	1076.714376
3393	1076.701454
3394	1076.693329
3395	1076.678946
3396	1076.675266
3397	1076.663943
3398	1076.658873
3399	1076.650059
3400	1076.641969
3401	1076.634901
3402	1076.623345
3403	1076.610857
3404	1076.602796
3405	1076.59356
3406	1076.583266
3407	1076.570917
3408	1076.56209
3409	1076.551956
3410	1076.536395
3411	1076.526551
3412	1076.514925
3413	1076.510525
3414	1076.502945
3415	1076.490634
3416	1076.475604
3417	1076.464799
3418	1076.451267
3419	1076.440976
3420	1076.426162
3421	1076.41881
3422	1076.405147
3423	1076.39713
3424	1076.388898
3425	1076.382669
3426	1076.36783
3427	1076.355225
3428	1076.341951
3429	1076.325926
3430	1076.314992
3431	1076.304913
3432	1076.298754
3433	1076.285941
3434	1076.279528
3435	1076.264693
3436	1076.252739
3437	1076.242128
3438	1076.229464
3439	1076.215954
3440	1076.20301
3441	1076.191771
3442	1076.181217
3443	1076.170643
3444	1076.159996
3445	1076.151103
3446	1076.138913
3447	1076.126383
3448	1076.119245
3449	1076.105919
3450	1076.095604
3451	1076.0896
3452	1076.079902
3453	1076.071737
3454	1076.05789
3455	1076.051633
3456	1076.043682
3457	1076.033269
3458	1076.021352
3459	1076.014248
3460	1075.999363
3461	1075.991661
3462	1075.978576
3463	1075.970216
3464	1075.967192
3465	1075.953992
3466	1075.942492
3467	1075.93843
3468	1075.929467
3469	1075.919618
3470	1075.907809
3471	1075.89992
3472	1075.883471
3473	1075.874165
3474	1075.857022
3475	1075.849248
3476	1075.842804
3477	1075.835576
3478	1075.821682
3479	1075.802986
3480	1075.789697
3481	1075.777392
3482	1075.767448
3483	1075.760565
3484	1075.752617
3485	1075.743879
3486	1075.732974
3487	1075.720987
3488	1075.709569
3489	1075.69627
3490	1075.685006
3491	1075.671378
3492	1075.660411
3493	1075.649521
3494	1075.640784
3495	1075.626915
3496	1075.620028
3497	1075.611439
3498	1075.60124
3499	1075.593359
3500	1075.588146
3501	1075.582123
3502	1075.567188
3503	1075.562044
3504	1075.548494
3505	1075.537965
3506	1075.527067
3507	1075.507959
3508	1075.495632
3509	1075.487816
3510	1075.478758
3511	1075.468404
3512	1075.455638
3513	1075.445915
3514	1075.434859
3515	1075.418367
3516	1075.400892
3517	1075.388806
3518	1075.364586
3519	1075.35643
3520	1075.347441
3521	1075.337328
3522	1075.324978
3523	1075.3121
3524	1075.303725
3525	1075.295077
3526	1075.28576
3527	1075.277168
3528	1075.267025
3529	1075.255381
3530	1075.238273
3531	1075.22571
3532	1075.215365
3533	1075.206458
3534	1075.201962
3535	1075.19261
3536	1075.178373
3537	1075.165742
3538	1075.155731
3539	1075.138031
3540	1075.128505
3541	1075.117107
3542	1075.107617
3543	1075.095671
3544	1075.086299
3545	1075.082609
3546	1075.073973
3547	1075.063189
3548	1075.056671
3549	1075.046937
3550	1075.038641
3551	1075.027603
3552	1075.013961
3553	1074.997107
3554	1074.986952
3555	1074.972848
3556	1074.970258
3557	1074.95885
3558	1074.948342
3559	1074.939839
3560	1074.934065
3561	1074.921365
3562	1074.909508
3563	1074.903883
3564	1074.897698
3565	1074.889308
3566	1074.877405
3567	1074.870228
3568	1074.858588
3569	1074.852939
3570	1074.845988
3571	1074.833393
3572	1074.822563
3573	1074.813348
3574	1074.803658
3575	1074.795677
3576	1074.777256
3577	1074.769381
3578	1074.762035
3579	1074.747869
3580	1074.742264
3581	1074.741255
3582	1074.729725
3583	1074.71445
3584	1074.704674
3585	1074.693277
3586	1074.680706
3587	1074.657936
3588	1074.648542
3589	1074.647649
3590	1074.632454
3591	1074.619277
3592	1074.613481
3593	1074.60196
3594	1074.591704
3595	1074.581501
3596	1074.566295
3597	1074.557662
3598	1074.54836
3599	1074.538742
3600	1074.52949
3601	1074.515293
3602	1074.508497
3603	1074.498949
3604	1074.482475
3605	1074.47621
3606	1074.467062
3607	1074.459123
3608	1074.445747
3609	1074.436892
3610	1074.429462
3611	1074.41953
3612	1074.411623
3613	1074.403618
3614	1074.395019
3615	1074.383643
3616	1074.375813
3617	1074.368308
3618	1074.351874
3619	1074.338179
3620	1074.329188
3621	1074.323454
3622	1074.312648
3623	1074.301355
3624	1074.286973
3625	1074.277505
3626	1074.267729
3627	1074.256222
3628	1074.249433
3629	1074.242357
3630	1074.231475
3631	1074.220414
3632	1074.20411
3633	1074.185246
3634	1074.176005
3635	1074.167416
3636	1074.152704
3637	1074.140507
3638	1074.128142
3639	1074.125627
3640	1074.114686
3641	1074.103193
3642	1074.092457
3643	1074.070513
3644	1074.057946
3645	1074.054444
3646	1074.033222
3647	1074.017344
3648	1074.01133
3649	1074.001395
3650	1073.993292
3651	1073.985372
3652	1073.975513
3653	1073.970741
3654	1073.961584
3655	1073.945691
3656	1073.938588
3657	1073.929779
3658	1073.922725
3659	1073.91468
3660	1073.90677
3661	1073.895929
3662	1073.890505
3663	1073.882165
3664	1073.867189
3665	1073.853367
3666	1073.843819
3667	1073.833266
3668	1073.824279
3669	1073.817007
3670	1073.812351
3671	1073.803063
3672	1073.792506
3673	1073.789023
3674	1073.784088
3675	1073.773763
3676	1073.764558
3677	1073.744721
3678	1073.730577
3679	1073.718934
3680	1073.709347
3681	1073.699
3682	1073.688151
3683	1073.684079
3684	1073.67621
3685	1073.668738
3686	1073.659432
3687	1073.646563
3688	1073.635821
3689	1073.622933
3690	1073.615067
3691	1073.604051
3692	1073.600056
3693	1073.590188
3694	1073.584316
3695	1073.576149
3696	1073.558338
3697	1073.547155
3698	1073.534653
3699	1073.528244
3700	1073.519701
3701	1073.513808
3702	1073.502787
3703	1073.493961
3704	1073.479047
3705	1073.468363
3706	1073.459119
3707	1073.454172
3708	1073.442462
3709	1073.430701
3710	1073.42217
3711	1073.404755
3712	1073.394944
3713	1073.384667
3714	1073.373364
3715	1073.36709
3716	1073.357099
3717	1073.349365
3718	1073.341898
3719	1073.331526
3720	1073.324537
3721	1073.312809
3722	1073.297934
3723	1073.288349
3724	1073.278014
3725	1073.269304
3726	1073.25431
3727	1073.244689
3728	1073.232842
3729	1073.224551
3730	1073.210882
3731	1073.202968
3732	1073.193356
3733	1073.17727
3734	1073.173284
3735	1073.161919
3736	1073.14885
3737	1073.133411
3738	1073.126781
3739	1073.119677
3740	1073.113201
3741	1073.102308
3742	1073.093358
3743	1073.083923
3744	1073.067959
3745	1073.05748
3746	1073.042351
3747	1073.032593
3748	1073.023209
3749	1073.010376
3750	1073.002812
3751	1072.991127
3752	1072.983834
3753	1072.977724
3754	1072.961521
3755	1072.950353
3756	1072.939716
3757	1072.927964
3758	1072.920238
3759	1072.908929
3760	1072.904243
3761	1072.895056
3762	1072.88694
3763	1072.877406
3764	1072.864264
3765	1072.851437
3766	1072.842408
3767	1072.831881
3768	1072.81309
3769	1072.801365
3770	1072.79099
3771	1072.778597
3772	1072.774679
3773	1072.759019
3774	1072.749493
3775	1072.7364
3776	1072.723699
3777	1072.719827
3778	1072.712848
3779	1072.708311
3780	1072.695324
3781	1072.687033
3782	1072.674677
3783	1072.671682
3784	1072.666235
3785	1072.658342
3786	1072.647922
3787	1072.637322
3788	1072.633249
3789	1072.622622
3790	1072.613477
3791	1072.608694
3792	1072.601429
3793	1072.590881
3794	1072.58295
3795	1072.572657
3796	1072.562985
3797	1072.552558
3798	1072.542376
3799	1072.538282
3800	1072.528515
3801	1072.519736
3802	1072.51578
3803	1072.504547
3804	1072.500867
3805	1072.483019
3806	1072.477954
3807	1072.470348
3808	1072.463501
3809	1072.450701
3810	1072.441315
3811	1072.432929
3812	1072.424672
3813	1072.421338
3814	1072.40829
3815	1072.400111
3816	1072.393462
3817	1072.387578
3818	1072.382045
3819	1072.374354
3820	1072.368156
3821	1072.359844
3822	1072.346324
3823	1072.339434
3824	1072.331242
3825	1072.321533
3826	1072.303051
3827	1072.294045
3828	1072.278639
3829	1072.268665
3830	1072.261798
3831	1072.251102
3832	1072.242759
3833	1072.231753
3834	1072.221542
3835	1072.209845
3836	1072.200339
3837	1072.193605
3838	1072.185272
3839	1072.17434
3840	1072.163285
3841	1072.151177
3842	1072.134538
3843	1072.128269
3844	1072.111808
3845	1072.105379
3846	1072.094178
3847	1072.085886
3848	1072.073659
3849	1072.064927
3850	1072.055897
3851	1072.041089
3852	1072.033222
3853	1072.02418
3854	1072.01783
3855	1072.006708
3856	1071.991291
3857	1071.981064
3858	1071.974311
3859	1071.967594
3860	1071.959212
3861	1071.952346
3862	1071.94413
3863	1071.933566
3864	1071.920108
3865	1071.908762
3866	1071.901692
3867	1071.890535
3868	1071.883396
3869	1071.876713
3870	1071.866936
3871	1071.858936
3872	1071.845036
3873	1071.830599
3874	1071.827104
3875	1071.8192
3876	1071.81626
3877	1071.803238
3878	1071.795171
3879	1071.7859
3880	1071.773955
3881	1071.766141
3882	1071.765347
3883	1071.759329
3884	1071.744181
3885	1071.730683
3886	1071.723771
3887	1071.712255
3888	1071.699618
3889	1071.693927
3890	1071.686107
3891	1071.675539
3892	1071.667383
3893	1071.664076
3894	1071.65929
3895	1071.647561
3896	1071.632161
3897	1071.622708
3898	1071.61907
3899	1071.608215
3900	1071.6032
3901	1071.593406
3902	1071.586643
3903	1071.578394
3904	1071.56911
3905	1071.557867
3906	1071.54899
3907	1071.543209
3908	1071.531587
3909	1071.510949
3910	1071.506289
3911	1071.497964
3912	1071.491446
3913	1071.479694
3914	1071.469533
3915	1071.46601
3916	1071.452234
3917	1071.435933
3918	1071.428425
3919	1071.422499
3920	1071.41032
3921	1071.396423
3922	1071.381634
3923	1071.369224
3924	1071.354144
3925	1071.340529
3926	1071.334587
3927	1071.33017
3928	1071.327205
3929	1071.317338
3930	1071.31184
3931	1071.305413
3932	1071.293684
3933	1071.285286
3934	1071.278655
3935	1071.259016
3936	1071.242065
3937	1071.235754
3938	1071.229404
3939	1071.218526
3940	1071.214909
3941	1071.200466
3942	1071.193491
3943	1071.183266
3944	1071.173491
3945	1071.165503
3946	1071.148413
3947	1071.140765
3948	1071.124145
3949	1071.120482
3950	1071.112247
3951	1071.104377
3952	1071.100424
3953	1071.091329
3954	1071.081024
3955	1071.071705
3956	1071.062901
3957	1071.061274
3958	1071.052692
3959	1071.04193
3960	1071.037605
3961	1071.025417
3962	1071.016824
3963	1071.004387
3964	1070.997311
3965	1070.991487
3966	1070.98192
3967	1070.962502
3968	1070.954274
3969	1070.944201
3970	1070.941133
3971	1070.94077
3972	1070.934327
3973	1070.923203
3974	1070.910522
3975	1070.902069
3976	1070.898682
3977	1070.890402
3978	1070.879114
3979	1070.868558
3980	1070.856546
3981	1070.844074
3982	1070.82081
3983	1070.814466
3984	1070.804997
3985	1070.80438
3986	1070.795218
3987	1070.791411
3988	1070.779738
3989	1070.772384
3990	1070.763769
3991	1070.757302
3992	1070.751378
3993	1070.740459
3994	1070.735127
3995	1070.7293
3996	1070.722135
3997	1070.717623
3998	1070.704536
3999	1070.697986
4000	1070.691738
4001	1070.681275
4002	1070.677459
4003	1070.668084
4004	1070.656773
4005	1070.649964
4006	1070.633322
4007	1070.624655
4008	1070.618722
4009	1070.607333
4010	1070.594941
4011	1070.581248
4012	1070.573368
4013	1070.566152
4014	1070.556181
4015	1070.551891
4016	1070.544466
4017	1070.535031
4018	1070.526087
4019	1070.519269
4020	1070.507631
4021	1070.500892
4022	1070.497038
4023	1070.486521
4024	1070.480088
4025	1070.471974
4026	1070.462955
4027	1070.455242
4028	1070.444876
4029	1070.43364
4030	1070.426811
4031	1070.419342
4032	1070.408486
4033	1070.399662
4034	1070.384567
4035	1070.373228
4036	1070.362907
4037	1070.355186
4038	1070.347583
4039	1070.338247
4040	1070.329607
4041	1070.320979
4042	1070.312757
4043	1070.3082
4044	1070.293904
4045	1070.286852
4046	1070.273856
4047	1070.270685
4048	1070.262541
4049	1070.257433
4050	1070.247111
4051	1070.243371
4052	1070.234865
4053	1070.225025
4054	1070.214194
4055	1070.197218
4056	1070.190189
4057	1070.181618
4058	1070.171256
4059	1070.163819
4060	1070.146679
4061	1070.137299
4062	1070.118806
4063	1070.109885
4064	1070.099491
4065	1070.08407
4066	1070.071423
4067	1070.064481
4068	1070.051164
4069	1070.047166
4070	1070.034158
4071	1070.027495
4072	1070.019623
4073	1070.010366
4074	1069.999151
4075	1069.988998
4076	1069.975947
4077	1069.967187
4078	1069.964028
4079	1069.958761
4080	1069.956466
4081	1069.948127
4082	1069.937568
4083	1069.930491
4084	1069.920953
4085	1069.909252
4086	1069.904948
4087	1069.892599
4088	1069.883856
4089	1069.880484
4090	1069.872021
4091	1069.861563
4092	1069.850633
4093	1069.843589
4094	1069.83159
4095	1069.824338
4096	1069.818771
4097	1069.806061
4098	1069.795175
4099	1069.779653
4100	1069.769551
4101	1069.759639
4102	1069.741854
4103	1069.731425
4104	1069.724468
4105	1069.708619
4106	1069.706045
4107	1069.70179
4108	1069.693106
4109	1069.682069
4110	1069.673738
4111	1069.667942
4112	1069.651542
4113	1069.64467
4114	1069.636355
4115	1069.627855
4116	1069.618918
4117	1069.603225
4118	1069.596716
4119	1069.587397
4120	1069.567026
4121	1069.552579
4122	1069.543234
4123	1069.528054
4124	1069.515344
4125	1069.509013
4126	1069.502823
4127	1069.494064
4128	1069.481707
4129	1069.463075
4130	1069.457651
4131	1069.447979
4132	1069.440655
4133	1069.429237
4134	1069.422468
4135	1069.411128
4136	1069.410718
4137	1069.402934
4138	1069.383401
4139	1069.375454
4140	1069.37061
4141	1069.363368
4142	1069.345214
4143	1069.338441
4144	1069.328029
4145	1069.311834
4146	1069.301955
4147	1069.287844
4148	1069.277123
4149	1069.262162
4150	1069.249462
4151	1069.238709
4152	1069.226897
4153	1069.219827
4154	1069.2123
4155	1069.208806
4156	1069.204892
4157	1069.197166
4158	1069.183193
4159	1069.173621
4160	1069.16518
4161	1069.158002
4162	1069.14587
4163	1069.131553
4164	1069.126412
4165	1069.121673
4166	1069.114312
4167	1069.104163
4168	1069.09347
4169	1069.089185
4170	1069.080872
4171	1069.075718
4172	1069.06991
4173	1069.061272
4174	1069.048003
4175	1069.041755
4176	1069.039048
4177	1069.026687
4178	1069.018247
4179	1069.000079
4180	1068.982615
4181	1068.97755
4182	1068.969451
4183	1068.965366
4184	1068.957008
4185	1068.945024
4186	1068.932699
4187	1068.92246
4188	1068.912906
4189	1068.906828
4190	1068.898298
4191	1068.887962
4192	1068.885572
4193	1068.869342
4194	1068.85624
4195	1068.846808
4196	1068.838698
4197	1068.831328
4198	1068.81893
4199	1068.802373
4200	1068.789132
4201	1068.781414
4202	1068.772606
4203	1068.758482
4204	1068.74888
4205	1068.744418
4206	1068.735091
4207	1068.725249
4208	1068.712372
4209	1068.695998
4210	1068.680091
4211	1068.671283
4212	1068.661218
4213	1068.653546
4214	1068.645652
4215	1068.628241
4216	1068.619922
4217	1068.601032
4218	1068.58702
4219	1068.573141
4220	1068.561912
4221	1068.554559
4222	1068.540057
4223	1068.53286
4224	1068.528992
4225	1068.515234
4226	1068.507805
4227	1068.497012
4228	1068.487261
4229	1068.474115
4230	1068.465939
4231	1068.455995
4232	1068.447274
4233	1068.441965
4234	1068.435736
4235	1068.425607
4236	1068.417131
4237	1068.405402
4238	1068.39937
4239	1068.388377
4240	1068.378707
4241	1068.365257
4242	1068.351139
4243	1068.343999
4244	1068.333044
4245	1068.324121
4246	1068.315298
4247	1068.306122
4248	1068.294737
4249	1068.283161
4250	1068.275791
4251	1068.253474
4252	1068.240957
4253	1068.231624
4254	1068.220669
4255	1068.215916
4256	1068.198922
4257	1068.184288
4258	1068.172196
4259	1068.166533
4260	1068.158464
4261	1068.151775
4262	1068.143751
4263	1068.134875
4264	1068.127746
4265	1068.118928
4266	1068.111798
4267	1068.099962
4268	1068.092912
4269	1068.090569
4270	1068.076896
4271	1068.069959
4272	1068.054264
4273	1068.047378
4274	1068.038583
4275	1068.026671
4276	1068.020199
4277	1068.011528
4278	1068.005701
4279	1068.000721
4280	1067.996293
4281	1067.990356
4282	1067.980509
4283	1067.974412
4284	1067.967911
4285	1067.961083
4286	1067.9521
4287	1067.932515
4288	1067.926728
4289	1067.918463
4290	1067.905053
4291	1067.891698
4292	1067.88065
4293	1067.871015
4294	1067.858561
4295	1067.853979
4296	1067.847862
4297	1067.842093
4298	1067.836158
4299	1067.828944
4300	1067.818854
4301	1067.809903
4302	1067.8026
4303	1067.78672
4304	1067.774643
4305	1067.763149
4306	1067.751187
4307	1067.738801
4308	1067.732595
4309	1067.719339
4310	1067.709683
4311	1067.705535
4312	1067.69841
4313	1067.690167
4314	1067.682884
4315	1067.669371
4316	1067.656233
4317	1067.645748
4318	1067.639606
4319	1067.624269
4320	1067.609845
4321	1067.598019
4322	1067.593585
4323	1067.582446
4324	1067.572518
4325	1067.567037
4326	1067.559423
4327	1067.549501
4328	1067.531698
4329	1067.525619
4330	1067.51397
4331	1067.505537
4332	1067.495763
4333	1067.485346
4334	1067.479522
4335	1067.47216
4336	1067.467368
4337	1067.464333
4338	1067.456097
4339	1067.444192
4340	1067.436394
4341	1067.427841
4342	1067.420183
4343	1067.41003
4344	1067.390902
4345	1067.380807
4346	1067.368225
4347	1067.357328
4348	1067.349033
4349	1067.340512
4350	1067.328743
4351	1067.320723
4352	1067.312358
4353	1067.303464
4354	1067.295067
4355	1067.288807
4356	1067.280688
4357	1067.27362
4358	1067.266336
4359	1067.262342
4360	1067.245229
4361	1067.237928
4362	1067.229167
4363	1067.213886
4364	1067.204587
4365	1067.197561
4366	1067.192512
4367	1067.185084
4368	1067.177441
4369	1067.171246
4370	1067.164703
4371	1067.155
4372	1067.152157
4373	1067.145457
4374	1067.140077
4375	1067.133049
4376	1067.126155
4377	1067.117057
4378	1067.114724
4379	1067.1084
4380	1067.098274
4381	1067.092164
4382	1067.084518
4383	1067.074049
4384	1067.067164
4385	1067.060477
4386	1067.054945
4387	1067.04261
4388	1067.035285
4389	1067.029199
4390	1067.02159
4391	1067.005788
4392	1066.993998
4393	1066.989974
4394	1066.980191
4395	1066.970896
4396	1066.969128
4397	1066.963185
4398	1066.961311
4399	1066.957224
4400	1066.941694
4401	1066.938401
4402	1066.928256
4403	1066.922152
4404	1066.921081
4405	1066.916301
4406	1066.906182
4407	1066.89541
4408	1066.888937
4409	1066.884033
4410	1066.873534
4411	1066.866827
4412	1066.853663
4413	1066.847424
4414	1066.840502
4415	1066.832746
4416	1066.825381
4417	1066.807969
4418	1066.798933
4419	1066.787894
4420	1066.77555
4421	1066.762323
4422	1066.758501
4423	1066.751296
4424	1066.742278
4425	1066.737653
4426	1066.731037
4427	1066.721999
4428	1066.714385
4429	1066.711484
4430	1066.702084
4431	1066.68277
4432	1066.676482
4433	1066.666766
4434	1066.657393
4435	1066.650624
4436	1066.638846
4437	1066.6324
4438	1066.617811
4439	1066.611388
4440	1066.60517
4441	1066.599274
4442	1066.586847
4443	1066.577483
4444	1066.568572
4445	1066.554453
4446	1066.540948
4447	1066.531349
4448	1066.524707
4449	1066.514814
4450	1066.505088
4451	1066.497043
4452	1066.492027
4453	1066.490244
4454	1066.484663
4455	1066.471062
4456	1066.457654
4457	1066.444643
4458	1066.433716
4459	1066.427622
4460	1066.418292
4461	1066.414544
4462	1066.406811
4463	1066.395602
4464	1066.387931
4465	1066.380745
4466	1066.372818
4467	1066.365087
4468	1066.359261
4469	1066.354163
4470	1066.344337
4471	1066.338954
4472	1066.329483
4473	1066.320273
4474	1066.314945
4475	1066.308531
4476	1066.30166
4477	1066.290791
4478	1066.283132
4479	1066.270487
4480	1066.266525
4481	1066.255128
4482	1066.250595
4483	1066.246908
4484	1066.239968
4485	1066.23008
4486	1066.220172
4487	1066.21203
4488	1066.19919
4489	1066.188686
4490	1066.179535
4491	1066.171961
4492	1066.163557
4493	1066.158341
4494	1066.1501
4495	1066.140269
4496	1066.131351
4497	1066.121502
4498	1066.107651
4499	1066.100508
4500	1066.096941
4501	1066.084566
4502	1066.080356
4503	1066.066845
4504	1066.0519
4505	1066.042354
4506	1066.031157
4507	1066.018655
4508	1066.016927
4509	1066.009802
4510	1066.002176
4511	1065.988487
4512	1065.978447
4513	1065.970286
4514	1065.961486
4515	1065.950982
4516	1065.937532
4517	1065.928807
4518	1065.919391
4519	1065.91329
4520	1065.904744
4521	1065.895692
4522	1065.890143
4523	1065.881832
4524	1065.871404
4525	1065.861586
4526	1065.85191
4527	1065.838461
4528	1065.829653
4529	1065.815619
4530	1065.803107
4531	1065.796008
4532	1065.793934
4533	1065.78868
4534	1065.77706
4535	1065.766725
4536	1065.759758
4537	1065.751152
4538	1065.742704
4539	1065.733113
4540	1065.721837
4541	1065.701916
4542	1065.696094
4543	1065.688278
4544	1065.681901
4545	1065.677499
4546	1065.676407
4547	1065.666208
4548	1065.654552
4549	1065.641894
4550	1065.624891
4551	1065.616123
4552	1065.613302
4553	1065.600041
4554	1065.590623
4555	1065.580046
4556	1065.568843
4557	1065.548407
4558	1065.542124
4559	1065.533962
4560	1065.528433
4561	1065.51116
4562	1065.503012
4563	1065.494312
4564	1065.482285
4565	1065.47769
4566	1065.471676
4567	1065.465204
4568	1065.459377
4569	1065.446858
4570	1065.436964
4571	1065.428885
4572	1065.422598
4573	1065.409392
4574	1065.401161
4575	1065.394166
4576	1065.386778
4577	1065.382601
4578	1065.381987
4579	1065.373824
4580	1065.359354
4581	1065.353304
4582	1065.342681
4583	1065.335083
4584	1065.318517
4585	1065.307754
4586	1065.300497
4587	1065.298367
4588	1065.291567
4589	1065.286058
4590	1065.279813
4591	1065.269675
4592	1065.261623
4593	1065.257303
4594	1065.24726
4595	1065.239149
4596	1065.227125
4597	1065.218486
4598	1065.207013
4599	1065.197735
4600	1065.190803
4601	1065.183717
4602	1065.175586
4603	1065.168649
4604	1065.163109
4605	1065.151731
4606	1065.148083
4607	1065.140781
4608	1065.13463
4609	1065.129762
4610	1065.127322
4611	1065.111851
4612	1065.10434
4613	1065.101954
4614	1065.092187
4615	1065.084993
4616	1065.073911
4617	1065.064616
4618	1065.054517
4619	1065.050839
4620	1065.04488
4621	1065.041058
4622	1065.03835
4623	1065.031007
4624	1065.026134
4625	1065.018892
4626	1065.010562
4627	1065.001227
4628	1064.993015
4629	1064.986897
4630	1064.980638
4631	1064.975088
4632	1064.9696
4633	1064.963608
4634	1064.947295
4635	1064.938677
4636	1064.927966
4637	1064.92086
4638	1064.913305
4639	1064.906226
4640	1064.893387
4641	1064.887437
4642	1064.87904
4643	1064.873327
4644	1064.867423
4645	1064.866123
4646	1064.863148
4647	1064.860533
4648	1064.848918
4649	1064.839396
4650	1064.834235
4651	1064.821022
4652	1064.81928
4653	1064.804284
4654	1064.802804
4655	1064.795678
4656	1064.779744
4657	1064.771964
4658	1064.764607
4659	1064.761763
4660	1064.751732
4661	1064.743717
4662	1064.733883
4663	1064.722136
4664	1064.716373
4665	1064.708857
4666	1064.697647
4667	1064.695046
4668	1064.686182
4669	1064.677216
4670	1064.668949
4671	1064.657724
4672	1064.652619
4673	1064.647897
4674	1064.636894
4675	1064.625447
4676	1064.613909
4677	1064.603405
4678	1064.59374
4679	1064.582752
4680	1064.573941
4681	1064.561606
4682	1064.556231
4683	1064.54128
4684	1064.534177
4685	1064.524818
4686	1064.516271
4687	1064.502791
4688	1064.501999
4689	1064.490523
4690	1064.478906
4691	1064.472283
4692	1064.464835
4693	1064.454742
4694	1064.444637
4695	1064.436237
4696	1064.427674
4697	1064.420781
4698	1064.419682
4699	1064.413824
4700	1064.407182
4701	1064.402848
4702	1064.391004
4703	1064.382175
4704	1064.37522
4705	1064.360413
4706	1064.342989
4707	1064.338189
4708	1064.331185
4709	1064.324976
4710	1064.315038
4711	1064.308671
4712	1064.300486
4713	1064.2942
4714	1064.284621
4715	1064.278344
4716	1064.275363
4717	1064.263456
4718	1064.258172
4719	1064.256085
4720	1064.245858
4721	1064.233508
4722	1064.22441
4723	1064.216561
4724	1064.212816
4725	1064.203748
4726	1064.198256
4727	1064.186873
4728	1064.18066
4729	1064.165138
4730	1064.148861
4731	1064.144249
4732	1064.138586
4733	1064.133916
4734	1064.12505
4735	1064.119406
4736	1064.111166
4737	1064.099424
4738	1064.094938
4739	1064.089618
4740	1064.086289
4741	1064.072822
4742	1064.067378
4743	1064.056938
4744	1064.047891
4745	1064.034233
4746	1064.021402
4747	1064.017489
4748	1064.006404
4749	1063.996591
4750	1063.994958
4751	1063.987435
4752	1063.973571
4753	1063.96486
4754	1063.95818
4755	1063.947266
4756	1063.942253
4757	1063.925988
4758	1063.917645
4759	1063.909599
4760	1063.902056
4761	1063.890996
4762	1063.881055
4763	1063.872971
4764	1063.864046
4765	1063.85585
4766	1063.849032
4767	1063.838813
4768	1063.830701
4769	1063.82438
4770	1063.811658
4771	1063.800395
